2019 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-05-21T21:50:40 Cycle:b6ece63c-59a4-4b66-af5f-7bce769e872a Created:2019-05-21T21:49:17 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
NSW,103,Banks,Z,1,32933,"BURSTON, Brian",United Australia Party,UAPP,N,Y,0,0,0,0,0,0
NSW,103,Banks,Z,2,32935,"BERNIER, Christine Pamela",United Australia Party,UAPP,N,N,0,0,0,0,0,0
NSW,103,Banks,Z,3,32939,"MOORE, Wayne",United Australia Party,UAPP,N,N,0,0,0,0,0,0
NSW,103,Banks,Z,9998,0,Unapportioned,United Australia Party,UAPP,N,N,538,0,0,0,0,538
NSW,103,Banks,AA,0,33819,AA Ticket Votes,Democratic Labour Party,DLP,N,N,80,0,0,0,0,80
NSW,103,Banks,AA,1,33424,"HANNA, Daniel John",Democratic Labour Party,DLP,N,N,0,0,0,0,0,0
NSW,103,Banks,AA,2,33427,"O'BRIEN, Benedict Raymond Thomas",Democratic Labour Party,DLP,N,N,0,0,0,0,0,0
NSW,103,Banks,AA,9998,0,Unapportioned,Democratic Labour Party,DLP,N,N,321,0,0,0,0,321
NSW,103,Banks,AB,0,33792,AB Ticket Votes,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,15,0,0,0,0,15
NSW,103,Banks,AB,1,32123,"DEBENHAM, Nick",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
NSW,103,Banks,AB,2,32126,"FORSYTH, Guy",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
NSW,103,Banks,AB,9998,0,Unapportioned,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,64,0,0,0,0,64
NSW,103,Banks,AC,0,33799,AC Ticket Votes,Animal Justice Party,AJP,N,N,108,0,0,0,0,108
NSW,103,Banks,AC,1,32897,"POLLARD, Angela",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
NSW,103,Banks,AC,2,32905,"DELLO-IACOVO, Michael Armando",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
NSW,103,Banks,AC,3,32913,"BELLENGER, Carol",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
NSW,103,Banks,AC,9998,0,Unapportioned,Animal Justice Party,AJP,N,N,503,0,0,0,0,503
NSW,103,Banks,AD,0,33820,AD Ticket Votes,VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,3,0,0,0,0,3
NSW,103,Banks,AD,1,33401,"RUSHTON, Ben",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,0,0,0,0,0,0
NSW,103,Banks,AD,2,33405,"COTTERILL, Joanne",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,0,0,0,0,0,0
NSW,103,Banks,AD,9998,0,Unapportioned,VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,60,0,0,0,0,60
NSW,103,Banks,AE,0,33805,AE Ticket Votes,Science Party,FUT,N,N,45,0,0,0,0,45
NSW,103,Banks,AE,1,32777,"LEONG, Andrea",Science Party,FUT,N,N,0,0,0,0,0,0
NSW,103,Banks,AE,2,32790,"SLAVICH, Eve",Science Party,FUT,N,N,0,0,0,0,0,0
NSW,103,Banks,AE,3,32803,"FURNESS, Peter",Science Party,FUT,N,N,0,0,0,0,0,0
NSW,103,Banks,AE,4,32816,"PARKER, Greg",Science Party,FUT,N,N,0,0,0,0,0,0
NSW,103,Banks,AE,9998,0,Unapportioned,Science Party,FUT,N,N,210,0,0,0,0,210
NSW,103,Banks,AF,0,33793,AF Ticket Votes,Citizens Electoral Council,CEC,N,N,7,0,0,0,0,7
NSW,103,Banks,AF,1,32141,"LAWLER, Ann",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
NSW,103,Banks,AF,2,32142,"BUTLER, Robert",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
NSW,103,Banks,AF,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,17,0,0,0,0,17
NSW,103,Banks,AG,0,33807,AG Ticket Votes,Sustainable Australia,SPP,N,N,36,0,0,0,0,36
NSW,103,Banks,AG,1,32971,"BOURKE, William",Sustainable Australia,SPP,N,N,0,0,0,0,0,0
NSW,103,Banks,AG,2,32972,"GRZIC, Warren",Sustainable Australia,SPP,N,N,0,0,0,0,0,0
NSW,103,Banks,AG,9998,0,Unapportioned,Sustainable Australia,SPP,N,N,144,0,0,0,0,144
NSW,103,Banks,AH,0,33801,AH Ticket Votes,Australian Democrats,AUD,N,N,21,0,0,0,0,21
NSW,103,Banks,AH,1,32662,"MAILLER, Pete",Australian Democrats,AUD,N,N,0,0,0,0,0,0
NSW,103,Banks,AH,2,32673,"BUCKMAN, Chris",Australian Democrats,AUD,N,N,0,0,0,0,0,0
NSW,103,Banks,AH,9998,0,Unapportioned,Australian Democrats,AUD,N,N,82,0,0,0,0,82
NSW,103,Banks,AI,0,33790,AI Ticket Votes,The Small Business Party,TSBP,N,N,36,0,0,0,0,36
NSW,103,Banks,AI,1,32112,"VITHOULKAS, Angela",The Small Business Party,TSBP,N,N,0,0,0,0,0,0
NSW,103,Banks,AI,2,32113,"DOUSKOU, Fiona",The Small Business Party,TSBP,N,N,0,0,0,0,0,0
NSW,103,Banks,AI,9998,0,Unapportioned,The Small Business Party,TSBP,N,N,140,0,0,0,0,140
NSW,103,Banks,UG,1,33659,"CARMICHAEL, John William",Independent,IND,N,N,3,0,0,0,0,3
NSW,103,Banks,UG,2,32363,"HADDAD, Chifley",Independent,IND,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,3,32078,"BAKER, Phil",Independent,IND,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,4,33667,"DOYLE, Graeme Barry",Independent,IND,N,N,1,0,0,0,0,1
NSW,103,Banks,UG,5,33666,"ROMANOUS, John John",Independent,IND,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,6,33662,"FARAJ, Hussein",Independent,IND,N,N,1,0,0,0,0,1
NSW,103,Banks,UG,7,33154,"BARBER, Russell",Love Australia or Leave,LAOL,N,N,1,0,0,0,0,1
NSW,103,Banks,UG,8,33126,"LAZARUS, Sandra",Independent,IND,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,9,33665,"WAGNER, Glenn",Independent,IND,N,N,1,0,0,0,0,1
NSW,103,Banks,UG,10,33664,"O'BRIEN, David J",Independent,IND,N,N,1,0,0,0,0,1
NSW,103,Banks,UG,11,33655,"BELL, Wayne Lyndsay",Independent,IND,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,12,32173,"KIRKWOOD, Michael",Independent,IND,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,13,32177,"JOHNSTONE, Pamela",Independent,IND,N,N,0,0,0,0,0,0
NSW,103,Banks,UG,14,33627,"CROSSMAN, Carolyn J",Independent,IND,N,N,0,0,0,0,0,0
NSW,104,Barton,A,0,33821,A Ticket Votes,Rise Up Australia Party,RUA,N,N,14,0,0,0,0,14
NSW,104,Barton,A,1,33408,"NICHOLS, Maree",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
NSW,104,Barton,A,2,33412,"SHIGROV, Vladimir",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
NSW,104,Barton,A,3,33418,"TOOP, Leo",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
NSW,104,Barton,A,9998,0,Unapportioned,Rise Up Australia Party,RUA,N,N,507,0,0,0,0,507
NSW,104,Barton,B,0,33823,B Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,26,0,0,0,0,26
NSW,104,Barton,B,1,33634,"KATELARIS, Andrew",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
NSW,104,Barton,B,2,33636,"BALDERSTONE, Michael",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
NSW,104,Barton,B,9998,0,Unapportioned,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,1055,0,0,0,0,1055
NSW,104,Barton,C,0,33809,C Ticket Votes,Health Australia Party,NMP,N,N,12,0,0,0,0,12
NSW,104,Barton,C,1,32981,"KNIGHT, Molly",Health Australia Party,NMP,N,N,0,0,0,0,0,0
NSW,104,Barton,C,2,32994,"FAIRBAIRN, Jason",Health Australia Party,NMP,N,N,0,0,0,0,0,0
NSW,104,Barton,C,9998,0,Unapportioned,Health Australia Party,NMP,N,N,292,0,0,0,0,292
NSW,104,Barton,D,0,33813,D Ticket Votes,Liberal & Nationals,LPNP,N,N,646,0,0,0,0,646
NSW,104,Barton,D,1,33033,"HUGHES, Hollie",Liberal,LP,N,N,0,0,0,0,0,0
NSW,104,Barton,D,2,33051,"BRAGG, Andrew",Liberal,LP,N,N,0,0,0,0,0,0
NSW,104,Barton,D,3,33055,"DAVEY, Perin",The Nationals,NP,N,N,0,0,0,0,0,0
NSW,104,Barton,D,4,33058,"MOLAN, Jim",Liberal,LP,N,Y,0,0,0,0,0,0
NSW,104,Barton,D,5,33071,"FARRAWAY, Sam",The Nationals,NP,N,N,0,0,0,0,0,0
NSW,104,Barton,D,6,33062,"FENELEY, Michael",Liberal,LP,N,N,0,0,0,0,0,0
NSW,104,Barton,D,9998,0,Unapportioned,Liberal & Nationals,LPNP,N,N,20888,0,0,0,0,20888
NSW,104,Barton,E,0,33822,E Ticket Votes,Pirate Party,PIR,N,N,4,0,0,0,0,4
NSW,104,Barton,E,1,33544,"AUGUST, John",Pirate Party,PIR,N,N,0,0,0,0,0,0
NSW,104,Barton,E,2,33546,"JOYCE, Sara",Pirate Party,PIR,N,N,0,0,0,0,0,0
NSW,104,Barton,E,9998,0,Unapportioned,Pirate Party,PIR,N,N,200,0,0,0,0,200
NSW,104,Barton,F,0,33797,F Ticket Votes,Affordable Housing Party,AAHP,N,N,6,0,0,0,0,6
NSW,104,Barton,F,1,32180,"POTTS, Andrew",Affordable Housing Party,AAHP,N,N,0,0,0,0,0,0
NSW,104,Barton,F,2,32182,"ZIEBELL, Anthony John",Affordable Housing Party,AAHP,N,N,0,0,0,0,0,0
NSW,104,Barton,F,9998,0,Unapportioned,Affordable Housing Party,AAHP,N,N,246,0,0,0,0,246
NSW,104,Barton,G,0,33800,G Ticket Votes,The Greens,GRN,N,N,72,0,0,0,0,72
NSW,104,Barton,G,1,32442,"FARUQI, Mehreen",The Greens,GRN,N,Y,0,0,0,0,0,0
NSW,104,Barton,G,2,32448,"JACOBS, Rachael",The Greens,GRN,N,N,0,0,0,0,0,0
NSW,104,Barton,G,3,32456,"STEER, Louise",The Greens,GRN,N,N,0,0,0,0,0,0
NSW,104,Barton,G,4,32457,"CLARK, Philippa",The Greens,GRN,N,N,0,0,0,0,0,0
NSW,104,Barton,G,5,32460,"CHIA, Roz",The Greens,GRN,N,N,0,0,0,0,0,0
NSW,104,Barton,G,6,32462,"ELLSMORE, Sylvie",The Greens,GRN,N,N,0,0,0,0,0,0
NSW,104,Barton,G,9998,0,Unapportioned,The Greens,GRN,N,N,5834,0,0,0,0,5834
NSW,104,Barton,H,0,33804,H Ticket Votes,"Shooters, Fishers and Farmers",ASP,N,N,29,0,0,0,0,29
NSW,104,Barton,H,1,32748,"COOKE, Brett","Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
NSW,104,Barton,H,2,32755,"BORSAK, Wayne","Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
NSW,104,Barton,H,9998,0,Unapportioned,"Shooters, Fishers and Farmers",ASP,N,N,599,0,0,0,0,599
NSW,104,Barton,I,0,33817,I Ticket Votes,Australian People's Party,APEP,N,N,8,0,0,0,0,8
NSW,104,Barton,I,1,33231,"GEORGANTIS, Steven",Australian People's Party,APEP,N,N,0,0,0,0,0,0
NSW,104,Barton,I,2,33239,"TSANGARIS, Susan",Australian People's Party,APEP,N,N,0,0,0,0,0,0
NSW,104,Barton,I,9998,0,Unapportioned,Australian People's Party,APEP,N,N,203,0,0,0,0,203
NSW,104,Barton,J,0,33815,J Ticket Votes,Labor/Country Labor,ALPC,N,N,610,0,0,0,0,610
NSW,104,Barton,J,1,33434,"SHELDON, Tony",Labor,ALP,N,N,0,0,0,0,0,0
NSW,104,Barton,J,2,33439,"AYRES, Tim",Labor,ALP,N,N,0,0,0,0,0,0
NSW,104,Barton,J,3,33441,"LI, Jason Yat-Sen",Labor,ALP,N,N,0,0,0,0,0,0
NSW,104,Barton,J,4,33443,"PENGELLY, Simonne",Labor,ALP,N,N,0,0,0,0,0,0
NSW,104,Barton,J,5,33447,"CHANDRALA, Aruna",Labor,ALP,N,N,0,0,0,0,0,0
NSW,104,Barton,J,6,33472,"SHEAHAN, Charlie",Country Labor,CLR,N,N,0,0,0,0,0,0
NSW,104,Barton,J,9998,0,Unapportioned,Labor/Country Labor,ALPC,N,N,25475,0,0,0,0,25475
NSW,104,Barton,K,0,33803,K Ticket Votes,Socialist Alliance,SAL,N,N,5,0,0,0,0,5
NSW,104,Barton,K,1,32697,"PRICE, Susan",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,104,Barton,K,2,32704,"McALEAR, Joel",Socialist Alliance,SAL,N,N,0,0,0,0,0,0
NSW,104,Barton,K,9998,0,Unapportioned,Socialist Alliance,SAL,N,N,119,0,0,0,0,119
NSW,104,Barton,L,0,33796,L Ticket Votes,The Together Party,TTP,N,N,3,0,0,0,0,3
NSW,104,Barton,L,1,32344,"SWIVEL, Mark",The Together Party,TTP,N,N,0,0,0,0,0,0
NSW,104,Barton,L,2,32362,"KINKEAD, Belinda",The Together Party,TTP,N,N,0,0,0,0,0,0
NSW,104,Barton,L,3,32378,"McDOWELL, Kate",The Together Party,TTP,N,N,0,0,0,0,0,0
NSW,104,Barton,L,9998,0,Unapportioned,The Together Party,TTP,N,N,97,0,0,0,0,97
NSW,104,Barton,M,0,33789,M Ticket Votes,Australian Conservatives,ACP,N,N,3,0,0,0,0,3
NSW,104,Barton,M,1,32115,"YORK, Sophie",Australian Conservatives,ACP,N,N,0,0,0,0,0,0
NSW,104,Barton,M,2,32119,"BOSI, Riccardo",Australian Conservatives,ACP,N,N,0,0,0,0,0,0
NSW,104,Barton,M,9998,0,Unapportioned,Australian Conservatives,ACP,N,N,338,0,0,0,0,338
NSW,104,Barton,N,0,33818,N Ticket Votes,The Great Australian Party,GAP,N,N,2,0,0,0,0,2
NSW,104,Barton,N,1,33282,"HOPKINS, Matthew",The Great Australian Party,GAP,N,N,0,0,0,0,0,0
NSW,104,Barton,N,2,33301,"BURGE, Karen",The Great Australian Party,GAP,N,N,0,0,0,0,0,0
NSW,104,Barton,N,9998,0,Unapportioned,The Great Australian Party,GAP,N,N,61,0,0,0,0,61
NSW,104,Barton,O,0,33806,O Ticket Votes,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,3,0,0,0,0,3
NSW,104,Barton,O,1,32973,"THOMSON, Carolyn",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,104,Barton,O,2,32975,"YOUNG, Gary",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,104,Barton,O,3,32976,"SWANN, Paul",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,104,Barton,O,4,32978,"WHARTON, Ian",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
NSW,104,Barton,O,9998,0,Unapportioned,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,178,0,0,0,0,178
NSW,104,Barton,P,0,33816,P Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,38,0,0,0,0,38
NSW,104,Barton,P,1,33078,"NILE, Silvana",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,104,Barton,P,2,33083,"WRIGHT, Annie",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
NSW,104,Barton,P,9998,0,Unapportioned,Christian Democratic Party (Fred Nile Group),CDP,N,N,943,0,0,0,0,943
NSW,104,Barton,Q,0,33794,Q Ticket Votes,Independents For Climate Action Now,ICAN,N,N,3,0,0,0,0,3
NSW,104,Barton,Q,1,32154,"BOWER, Rod",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
NSW,104,Barton,Q,2,32159,"TAIT, Jim",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
NSW,104,Barton,Q,3,32162,"SCHNEIDER, Annette",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
NSW,104,Barton,Q,9998,0,Unapportioned,Independents For Climate Action Now,ICAN,N,N,204,0,0,0,0,204
NSW,104,Barton,R,0,33808,R Ticket Votes,Liberal Democrats,LDP,N,N,28,0,0,0,0,28
NSW,104,Barton,R,1,32979,"SPENDER, Duncan",Liberal Democrats,LDP,N,Y,0,0,0,0,0,0
NSW,104,Barton,R,2,32980,"NEVILLE, Codie",Liberal Democrats,LDP,N,N,0,0,0,0,0,0
NSW,104,Barton,R,9998,0,Unapportioned,Liberal Democrats,LDP,N,N,1306,0,0,0,0,1306
NSW,104,Barton,S,0,33791,S Ticket Votes,Pauline Hanson's One Nation,ON,N,N,62,0,0,0,0,62
NSW,104,Barton,S,1,32110,"McCULLOCH, Kate",Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
NSW,104,Barton,S,2,32111,"REED, Barry",Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
NSW,104,Barton,S,9998,0,Unapportioned,Pauline Hanson's One Nation,ON,N,N,1543,0,0,0,0,1543
NSW,104,Barton,T,0,33795,T Ticket Votes,The Women's Party,TWP,N,N,7,0,0,0,0,7
NSW,104,Barton,T,1,32136,"De VENDRE, Divvi",The Women's Party,TWP,N,N,0,0,0,0,0,0
NSW,104,Barton,T,2,32138,"LLOYD, Penelope",The Women's Party,TWP,N,N,0,0,0,0,0,0
NSW,104,Barton,T,9998,0,Unapportioned,The Women's Party,TWP,N,N,177,0,0,0,0,177
NSW,104,Barton,U,0,33810,U Ticket Votes,Seniors United Party of Australia,SUN,N,N,7,0,0,0,0,7
NSW,104,Barton,U,1,32984,"GERANTONIS, Paul",Seniors United Party of Australia,SUN,N,N,0,0,0,0,0,0
NSW,104,Barton,U,2,32987,"DUCKER, Helen",Seniors United Party of Australia,SUN,N,N,0,0,0,0,0,0
NSW,104,Barton,U,9998,0,Unapportioned,Seniors United Party of Australia,SUN,N,N,138,0,0,0,0,138
NSW,104,Barton,V,0,33812,V Ticket Votes,Socialist Equality Party,SEP,N,N,1,0,0,0,0,1
NSW,104,Barton,V,1,33015,"PHILLIPS, Richard",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,104,Barton,V,2,33017,"DAVIS, John",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
NSW,104,Barton,V,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,39,0,0,0,0,39
NSW,104,Barton,W,0,33811,W Ticket Votes,Australian Workers Party,AWP,N,N,5,0,0,0,0,5
NSW,104,Barton,W,1,33000,"PTOLEMY, Mark",Australian Workers Party,AWP,N,N,0,0,0,0,0,0
NSW,104,Barton,W,2,33005,"NGUYEN, Maria",Australian Workers Party,AWP,N,N,0,0,0,0,0,0
NSW,104,Barton,W,9998,0,Unapportioned,Australian Workers Party,AWP,N,N,86,0,0,0,0,86
NSW,104,Barton,X,0,33814,X Ticket Votes,Australian Better Families,ABFA,N,N,2,0,0,0,0,2
NSW,104,Barton,X,1,33024,"DRURY, Jewell",Australian Better Families,ABFA,N,N,0,0,0,0,0,0
NSW,104,Barton,X,2,33039,"MOUJALLI, Peter",Australian Better Families,ABFA,N,N,0,0,0,0,0,0
NSW,104,Barton,X,9998,0,Unapportioned,Australian Better Families,ABFA,N,N,80,0,0,0,0,80
NSW,104,Barton,Y,0,33798,Y Ticket Votes,Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,1,0,0,0,0,1
NSW,104,Barton,Y,1,33312,"O'NEILL, Michael",Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,0,0,0,0,0,0
NSW,104,Barton,Y,2,33315,"BURNUM BURNUM, Marelle",Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,0,0,0,0,0,0
NSW,104,Barton,Y,9998,0,Unapportioned,Involuntary Medication Objectors (Vaccination/Fluoride) Party,IMO,N,N,63,0,0,0,0,63
NSW,104,Barton,Z,0,33802,Z Ticket Votes,United Australia Party,UAPP,N,N,26,0,0,0,0,26
NSW,104,Barton,Z,1,32933,"BURSTON, Brian",United Australia Party,UAPP,N,Y,0,0,0,0,0,0
NSW,104,Barton,Z,2,32935,"BERNIER, Christine Pamela",United Australia Party,UAPP,N,N,0,0,0,0,0,0
NSW,104,Barton,Z,3,32939,"MOORE, Wayne",United Australia Party,UAPP,N,N,0,0,0,0,0,0
NSW,104,Barton,Z,9998,0,Unapportioned,United Australia Party,UAPP,N,N,685,0,0,0,0,685
NSW,104,Barton,AA,0,33819,AA Ticket Votes,Democratic Labour Party,DLP,N,N,11,0,0,0,0,11
NSW,104,Barton,AA,1,33424,"HANNA, Daniel John",Democratic Labour Party,DLP,N,N,0,0,0,0,0,0
NSW,104,Barton,AA,2,33427,"O'BRIEN, Benedict Raymond Thomas",Democratic Labour Party,DLP,N,N,0,0,0,0,0,0
NSW,104,Barton,AA,9998,0,Unapportioned,Democratic Labour Party,DLP,N,N,396,0,0,0,0,396
NSW,104,Barton,AB,0,33792,AB Ticket Votes,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,11,0,0,0,0,11
NSW,104,Barton,AB,1,32123,"DEBENHAM, Nick",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
NSW,104,Barton,AB,2,32126,"FORSYTH, Guy",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
NSW,104,Barton,AB,9998,0,Unapportioned,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,109,0,0,0,0,109
NSW,104,Barton,AC,0,33799,AC Ticket Votes,Animal Justice Party,AJP,N,N,0,0,0,0,0,0
NSW,104,Barton,AC,1,32897,"POLLARD, Angela",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
NSW,104,Barton,AC,2,32905,"DELLO-IACOVO, Michael Armando",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
NSW,104,Barton,AC,3,32913,"BELLENGER, Carol",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
NSW,104,Barton,AC,9998,0,Unapportioned,Animal Justice Party,AJP,N,N,497,0,0,0,0,497
NSW,104,Barton,AD,0,33820,AD Ticket Votes,VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,4,0,0,0,0,4
NSW,104,Barton,AD,1,33401,"RUSHTON, Ben",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,0,0,0,0,0,0
NSW,104,Barton,AD,2,33405,"COTTERILL, Joanne",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,0,0,0,0,0,0
NSW,104,Barton,AD,9998,0,Unapportioned,VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,56,0,0,0,0,56
NSW,104,Barton,AE,0,33805,AE Ticket Votes,Science Party,FUT,N,N,14,0,0,0,0,14
NSW,104,Barton,AE,1,32777,"LEONG, Andrea",Science Party,FUT,N,N,0,0,0,0,0,0
NSW,104,Barton,AE,2,32790,"SLAVICH, Eve",Science Party,FUT,N,N,0,0,0,0,0,0
NSW,104,Barton,AE,3,32803,"FURNESS, Peter",Science Party,FUT,N,N,0,0,0,0,0,0
NSW,104,Barton,AE,4,32816,"PARKER, Greg",Science Party,FUT,N,N,0,0,0,0,0,0
NSW,104,Barton,AE,9998,0,Unapportioned,Science Party,FUT,N,N,261,0,0,0,0,261
NSW,104,Barton,AF,0,33793,AF Ticket Votes,Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
NSW,104,Barton,AF,1,32141,"LAWLER, Ann",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
NSW,104,Barton,AF,2,32142,"BUTLER, Robert",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
NSW,104,Barton,AF,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,24,0,0,0,0,24
NSW,104,Barton,AG,0,33807,AG Ticket Votes,Sustainable Australia,SPP,N,N,2,0,0,0,0,2
NSW,104,Barton,AG,1,32971,"BOURKE, William",Sustainable Australia,SPP,N,N,0,0,0,0,0,0
NSW,104,Barton,AG,2,32972,"GRZIC, Warren",Sustainable Australia,SPP,N,N,0,0,0,0,0,0
NSW,104,Barton,AG,9998,0,Unapportioned,Sustainable Australia,SPP,N,N,174,0,0,0,0,174
NSW,104,Barton,AH,0,33801,AH Ticket Votes,Australian Democrats,AUD,N,N,3,0,0,0,0,3
NSW,104,Barton,AH,1,32662,"MAILLER, Pete",Australian Democrats,AUD,N,N,0,0,0,0,0,0
NSW,104,Barton,AH,2,32673,"BUCKMAN, Chris",Australian Democrats,AUD,N,N,0,0,0,0,0,0
NSW,104,Barton,AH,9998,0,Unapportioned,Australian Democrats,AUD,N,N,91,0,0,0,0,91
NSW,104,Barton,AI,0,33790,AI Ticket Votes,The Small Business Party,TSBP,N,N,11,0,0,0,0,11
NSW,104,Barton,AI,1,32112,"VITHOULKAS, Angela",The Small Business Party,TSBP,N,N,0,0,0,0,0,0
NSW,104,Barton,AI,2,32113,"DOUSKOU, Fiona",The Small Business Party,TSBP,N,N,0,0,0,0,0,0
NSW,104,Barton,AI,9998,0,Unapportioned,The Small Business Party,TSBP,N,N,215,0,0,0,0,215
NSW,104,Barton,UG,1,33659,"CARMICHAEL, John William",Independent,IND,N,N,6,0,0,0,0,6
NSW,104,Barton,UG,2,32363,"HADDAD, Chifley",Independent,IND,N,N,1,0,0,0,0,1
NSW,104,Barton,UG,3,32078,"BAKER, Phil",Independent,IND,N,N,1,0,0,0,0,1
NSW,104,Barton,UG,4,33667,"DOYLE, Graeme Barry",Independent,IND,N,N,2,0,0,0,0,2
NSW,104,Barton,UG,5,33666,"ROMANOUS, John John",Independent,IND,N,N,2,0,0,0,0,2
NSW,104,Barton,UG,6,33662,"FARAJ, Hussein",Independent,IND,N,N,24,0,0,0,0,24
NSW,104,Barton,UG,7,33154,"BARBER, Russell",Love Australia or Leave,LAOL,N,N,1,0,0,0,0,1
NSW,104,Barton,UG,8,33126,"LAZARUS, Sandra",Independent,IND,N,N,3,0,0,0,0,3
NSW,104,Barton,UG,9,33665,"WAGNER, Glenn",Independent,IND,N,N,1,0,0,0,0,1
NSW,104,Barton,UG,10,33664,"O'BRIEN, David J",Independent,IND,N,N,4,0,0,0,0,4
NSW,104,Barton,UG,11,33655,"BELL, Wayne Lyndsay",Independent,IND,N,N,1,0,0,0,0,1
NSW,104,Barton,UG,12,32173,"KIRKWOOD, Michael",Independent,IND,N,N,1,0,0,0,0,1
NSW,104,Barton,UG,13,32177,"JOHNSTONE, Pamela",Independent,IND,N,N,3,0,0,0,0,3
NSW,104,Barton,UG,14,33627,"CROSSMAN, Carolyn J",Independent,IND,N,N,4,0,0,0,0,4
NSW,105,Bennelong,A,0,33821,A Ticket Votes,Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
