2019 Federal Election House of Representatives Two Candidate Preferred Flow of Preferences By Division [Event:24310 Phase:FinalResults Generated:2019-07-30T11:10:54 Cycle:02109509-c159-4199-88f6-389818be8a1c Created:2019-07-26T10:57:31 Environment:PROD Site:CANBERRA Server:TALLYROOM Version:10.7.17.56581]
StateAb,DivisionID,DivisionNm,FromCandidateID,FromCandidatePartyAb,FromCandidatePartyNm,FromCandidateSurname,FromCandidateGivenNm,FromCandidateBallotPosition,ToCandidateID,ToCandidatePartyAb,ToCandidatePartyNm,ToCandidateSurname,ToCandidateGivenNm,ToCandidateBallotPosition,TransferCount,TransferPercentage
NSW,117,Eden-Monaro,32889,UAPP,United Australia Party,SINGH,Chandra,7,32831,ALP,Labor,KELLY,Mike,1,895,32.57
NSW,117,Eden-Monaro,32889,UAPP,United Australia Party,SINGH,Chandra,7,33136,LP,Liberal,KOTVOJS,Fiona,2,1853,67.43
NSW,117,Eden-Monaro,33513,IND,Independent,HOLGATE,James,8,32831,ALP,Labor,KELLY,Mike,1,914,48.54
NSW,117,Eden-Monaro,33513,IND,Independent,HOLGATE,James,8,33136,LP,Liberal,KOTVOJS,Fiona,2,969,51.46
NSW,118,Farrer,0,,,First Preferences,,0,32845,IND,Independent,MACK,Kevin Francis,4,19926,28.78
NSW,118,Farrer,0,,,First Preferences,,0,33253,LP,Liberal,LEY,Sussan,1,49316,71.22
NSW,118,Farrer,32917,SPP,Sustainable Australia,HAMILTON,Ross,2,32845,IND,Independent,MACK,Kevin Francis,4,843,58.99
NSW,118,Farrer,32917,SPP,Sustainable Australia,HAMILTON,Ross,2,33253,LP,Liberal,LEY,Sussan,1,586,41.01
NSW,118,Farrer,32914,ALP,Labor,DRABSCH,Kieran,3,32845,IND,Independent,MACK,Kevin Francis,4,10184,71.54
NSW,118,Farrer,32914,ALP,Labor,DRABSCH,Kieran,3,33253,LP,Liberal,LEY,Sussan,1,4052,28.46
NSW,118,Farrer,33480,CDP,Christian Democratic Party (Fred Nile Group),LANGFIELD,Philip,5,32845,IND,Independent,MACK,Kevin Francis,4,488,36.77
NSW,118,Farrer,33480,CDP,Christian Democratic Party (Fred Nile Group),LANGFIELD,Philip,5,33253,LP,Liberal,LEY,Sussan,1,839,63.23
NSW,118,Farrer,32908,LDP,Liberal Democrats,ELLIS,Mark,6,32845,IND,Independent,MACK,Kevin Francis,4,436,40.22
NSW,118,Farrer,32908,LDP,Liberal Democrats,ELLIS,Mark,6,33253,LP,Liberal,LEY,Sussan,1,648,59.78
NSW,118,Farrer,29044,IND,Independent,MILLS,Brian,7,32845,IND,Independent,MACK,Kevin Francis,4,891,71
NSW,118,Farrer,29044,IND,Independent,MILLS,Brian,7,33253,LP,Liberal,LEY,Sussan,1,364,29
NSW,118,Farrer,32901,UAPP,United Australia Party,ROSE,Michael Hunter,8,32845,IND,Independent,MACK,Kevin Francis,4,2046,49.34
NSW,118,Farrer,32901,UAPP,United Australia Party,ROSE,Michael Hunter,8,33253,LP,Liberal,LEY,Sussan,1,2101,50.66
NSW,118,Farrer,32880,GRN,The Greens,MOSS,Dean,9,32845,IND,Independent,MACK,Kevin Francis,4,3175,70.1
NSW,118,Farrer,32880,GRN,The Greens,MOSS,Dean,9,33253,LP,Liberal,LEY,Sussan,1,1354,29.9
NSW,119,Fowler,0,,,First Preferences,,0,32853,ALP,Labor,HAYES,Chris,2,45627,64.48
NSW,119,Fowler,0,,,First Preferences,,0,33321,LP,Liberal,BLEWITT,Wayne,5,25137,35.52
NSW,119,Fowler,33528,CDP,Christian Democratic Party (Fred Nile Group),MOCANU,Francesca,1,32853,ALP,Labor,HAYES,Chris,2,2631,56.67
NSW,119,Fowler,33528,CDP,Christian Democratic Party (Fred Nile Group),MOCANU,Francesca,1,33321,LP,Liberal,BLEWITT,Wayne,5,2012,43.33
NSW,119,Fowler,32900,UAPP,United Australia Party,JABBOUR,Joshua,3,32853,ALP,Labor,HAYES,Chris,2,1834,50.61
NSW,119,Fowler,32900,UAPP,United Australia Party,JABBOUR,Joshua,3,33321,LP,Liberal,BLEWITT,Wayne,5,1790,49.39
NSW,119,Fowler,32646,GRN,The Greens,LEE,Seamus,4,32853,ALP,Labor,HAYES,Chris,2,3448,74.42
NSW,119,Fowler,32646,GRN,The Greens,LEE,Seamus,4,33321,LP,Liberal,BLEWITT,Wayne,5,1185,25.58
NSW,120,Gilmore,0,,,First Preferences,,0,32772,ALP,Labor,PHILLIPS,Fiona,4,38972,55.36
NSW,120,Gilmore,0,,,First Preferences,,0,33197,LP,Liberal,MUNDINE,Warren,7,31427,44.64
NSW,120,Gilmore,33541,GRN,The Greens,McCALLUM,Carmel Mary,1,32772,ALP,Labor,PHILLIPS,Fiona,4,9365,87.2
NSW,120,Gilmore,33541,GRN,The Greens,McCALLUM,Carmel Mary,1,33197,LP,Liberal,MUNDINE,Warren,7,1375,12.8
NSW,120,Gilmore,33240,IND,Independent,SCHULTZ,Grant,2,32772,ALP,Labor,PHILLIPS,Fiona,4,4099,54.04
NSW,120,Gilmore,33240,IND,Independent,SCHULTZ,Grant,2,33197,LP,Liberal,MUNDINE,Warren,7,3486,45.96
NSW,120,Gilmore,32851,UAPP,United Australia Party,LESLIGHT,Milton,3,32772,ALP,Labor,PHILLIPS,Fiona,4,1572,43.21
NSW,120,Gilmore,32851,UAPP,United Australia Party,LESLIGHT,Milton,3,33197,LP,Liberal,MUNDINE,Warren,7,2066,56.79
NSW,120,Gilmore,33484,CDP,Christian Democratic Party (Fred Nile Group),KOLUKULAPALLY,Serah,5,32772,ALP,Labor,PHILLIPS,Fiona,4,445,24.02
NSW,120,Gilmore,33484,CDP,Christian Democratic Party (Fred Nile Group),KOLUKULAPALLY,Serah,5,33197,LP,Liberal,MUNDINE,Warren,7,1408,75.98
NSW,120,Gilmore,32437,NP,The Nationals,HODGKINSON,Katrina,6,32772,ALP,Labor,PHILLIPS,Fiona,4,2199,16.33
NSW,120,Gilmore,32437,NP,The Nationals,HODGKINSON,Katrina,6,33197,LP,Liberal,MUNDINE,Warren,7,11263,83.67
NSW,121,Grayndler,0,,,First Preferences,,0,32596,GRN,The Greens,CASEY,Jim,4,21607,30.72
NSW,121,Grayndler,0,,,First Preferences,,0,32691,ALP,Labor,ALBANESE,Anthony,5,48728,69.28
NSW,121,Grayndler,32661,FUT,Science Party,MORELLO,Majella,1,32596,GRN,The Greens,CASEY,Jim,4,1776,67.97
NSW,121,Grayndler,32661,FUT,Science Party,MORELLO,Majella,1,32691,ALP,Labor,ALBANESE,Anthony,5,837,32.03
NSW,121,Grayndler,33114,LP,Liberal,HENDERSON,Derek,2,32596,GRN,The Greens,CASEY,Jim,4,8203,39.35
NSW,121,Grayndler,33114,LP,Liberal,HENDERSON,Derek,2,32691,ALP,Labor,ALBANESE,Anthony,5,12643,60.65
NSW,121,Grayndler,32799,UAPP,United Australia Party,KING-ORSBORN,Paris,3,32596,GRN,The Greens,CASEY,Jim,4,460,39.83
NSW,121,Grayndler,32799,UAPP,United Australia Party,KING-ORSBORN,Paris,3,32691,ALP,Labor,ALBANESE,Anthony,5,695,60.17
NSW,121,Grayndler,33499,CDP,Christian Democratic Party (Fred Nile Group),CAO,Gui Dong,6,32596,GRN,The Greens,CASEY,Jim,4,239,27.63
NSW,121,Grayndler,33499,CDP,Christian Democratic Party (Fred Nile Group),CAO,Gui Dong,6,32691,ALP,Labor,ALBANESE,Anthony,5,626,72.37
NSW,122,Greenway,0,,,First Preferences,,0,32761,ALP,Labor,ROWLAND,Michelle,4,43901,53.11
NSW,122,Greenway,0,,,First Preferences,,0,33184,LP,Liberal,GREEN,Allan,3,38759,46.89
NSW,122,Greenway,32553,ABFA,Australian Better Families,McFARLAND,Graham,1,32761,ALP,Labor,ROWLAND,Michelle,4,744,35.91
NSW,122,Greenway,32553,ABFA,Australian Better Families,McFARLAND,Graham,1,33184,LP,Liberal,GREEN,Allan,3,1328,64.09
NSW,122,Greenway,32747,GRN,The Greens,ATKINS,Damien,2,32761,ALP,Labor,ROWLAND,Michelle,4,4015,76.39
NSW,122,Greenway,32747,GRN,The Greens,ATKINS,Damien,2,33184,LP,Liberal,GREEN,Allan,3,1241,23.61
NSW,122,Greenway,32840,UAPP,United Australia Party,FEENEY,Scott Daniel,5,32761,ALP,Labor,ROWLAND,Michelle,4,1074,37.64
NSW,122,Greenway,32840,UAPP,United Australia Party,FEENEY,Scott Daniel,5,33184,LP,Liberal,GREEN,Allan,3,1779,62.36
NSW,122,Greenway,33505,CDP,Christian Democratic Party (Fred Nile Group),RAJADURAI,Osbourn Inparajah,6,32761,ALP,Labor,ROWLAND,Michelle,4,691,25.92
NSW,122,Greenway,33505,CDP,Christian Democratic Party (Fred Nile Group),RAJADURAI,Osbourn Inparajah,6,33184,LP,Liberal,GREEN,Allan,3,1975,74.08
NSW,124,Hughes,0,,,First Preferences,,0,32788,ALP,Labor,STEINWALL,Diedree,5,29088,36.43
NSW,124,Hughes,0,,,First Preferences,,0,33229,LP,Liberal,KELLY,Craig,1,50763,63.57
NSW,124,Hughes,32625,GRN,The Greens,SHAKESPEARE,Mitchell,2,32788,ALP,Labor,STEINWALL,Diedree,5,5501,82.96
NSW,124,Hughes,32625,GRN,The Greens,SHAKESPEARE,Mitchell,2,33229,LP,Liberal,KELLY,Craig,1,1130,17.04
NSW,124,Hughes,33125,AJP,Animal Justice Party,CONSTABLE,Gae,3,32788,ALP,Labor,STEINWALL,Diedree,5,1495,61.3
NSW,124,Hughes,33125,AJP,Animal Justice Party,CONSTABLE,Gae,3,33229,LP,Liberal,KELLY,Craig,1,944,38.7
NSW,124,Hughes,32863,UAPP,United Australia Party,KEEP,Terrance,4,32788,ALP,Labor,STEINWALL,Diedree,5,739,31.23
NSW,124,Hughes,32863,UAPP,United Australia Party,KEEP,Terrance,4,33229,LP,Liberal,KELLY,Craig,1,1627,68.77
NSW,124,Hughes,33413,IND,Independent,BRYAN,Matt,6,32788,ALP,Labor,STEINWALL,Diedree,5,1048,52.72
NSW,124,Hughes,33413,IND,Independent,BRYAN,Matt,6,33229,LP,Liberal,KELLY,Craig,1,940,47.28
NSW,124,Hughes,33534,CDP,Christian Democratic Party (Fred Nile Group),LIU,Leo-Ning,7,32788,ALP,Labor,STEINWALL,Diedree,5,471,21.25
NSW,124,Hughes,33534,CDP,Christian Democratic Party (Fred Nile Group),LIU,Leo-Ning,7,33229,LP,Liberal,KELLY,Craig,1,1745,78.75
NSW,125,Hume,0,,,First Preferences,,0,32685,ALP,Labor,CHAMPION,Aoife,1,27223,33.28
NSW,125,Hume,0,,,First Preferences,,0,33130,LP,Liberal,TAYLOR,Angus,4,54589,66.72
NSW,125,Hume,32774,UAPP,United Australia Party,ABDO,Lynda,2,32685,ALP,Labor,CHAMPION,Aoife,1,1774,35.92
NSW,125,Hume,32774,UAPP,United Australia Party,ABDO,Lynda,2,33130,LP,Liberal,TAYLOR,Angus,4,3165,64.08
NSW,125,Hume,33570,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,HARGRAVES,Tanya,3,32685,ALP,Labor,CHAMPION,Aoife,1,714,28.64
NSW,125,Hume,33570,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,HARGRAVES,Tanya,3,33130,LP,Liberal,TAYLOR,Angus,4,1779,71.36
NSW,125,Hume,32582,GRN,The Greens,POWELL,David,5,32685,ALP,Labor,CHAMPION,Aoife,1,3891,74.48
NSW,125,Hume,32582,GRN,The Greens,POWELL,David,5,33130,LP,Liberal,TAYLOR,Angus,4,1333,25.52
NSW,125,Hume,33560,IND,Independent,KINGSTON,Huw Mostyn,6,32685,ALP,Labor,CHAMPION,Aoife,1,3915,64.52
NSW,125,Hume,33560,IND,Independent,KINGSTON,Huw Mostyn,6,33130,LP,Liberal,TAYLOR,Angus,4,2153,35.48
NSW,125,Hume,33481,CDP,Christian Democratic Party (Fred Nile Group),NEBAUER,Ian Stanley,7,32685,ALP,Labor,CHAMPION,Aoife,1,398,20.88
NSW,125,Hume,33481,CDP,Christian Democratic Party (Fred Nile Group),NEBAUER,Ian Stanley,7,33130,LP,Liberal,TAYLOR,Angus,4,1508,79.12
NSW,126,Hunter,0,,,First Preferences,,0,32439,NP,The Nationals,ANGUS,Josh,2,23942,38.45
NSW,126,Hunter,0,,,First Preferences,,0,32627,ALP,Labor,FITZGIBBON,Joel,7,38331,61.55
NSW,126,Hunter,32415,ON,Pauline Hanson's One Nation,BONDS,Stuart,1,32439,NP,The Nationals,ANGUS,Josh,2,15480,70.27
NSW,126,Hunter,32415,ON,Pauline Hanson's One Nation,BONDS,Stuart,1,32627,ALP,Labor,FITZGIBBON,Joel,7,6549,29.73
NSW,126,Hunter,33220,AJP,Animal Justice Party,MURPHY,James,3,32439,NP,The Nationals,ANGUS,Josh,2,1612,49.34
NSW,126,Hunter,33220,AJP,Animal Justice Party,MURPHY,James,3,32627,ALP,Labor,FITZGIBBON,Joel,7,1655,50.66
NSW,126,Hunter,32813,UAPP,United Australia Party,DAVIES,Paul,4,32439,NP,The Nationals,ANGUS,Josh,2,3093,70.18
NSW,126,Hunter,32813,UAPP,United Australia Party,DAVIES,Paul,4,32627,ALP,Labor,FITZGIBBON,Joel,7,1314,29.82
NSW,126,Hunter,32572,GRN,The Greens,MURRAY,Janet,5,32439,NP,The Nationals,ANGUS,Josh,2,1710,24.4
NSW,126,Hunter,32572,GRN,The Greens,MURRAY,Janet,5,32627,ALP,Labor,FITZGIBBON,Joel,7,5297,75.6
NSW,126,Hunter,33486,CDP,Christian Democratic Party (Fred Nile Group),STRETTON,Richard,6,32439,NP,The Nationals,ANGUS,Josh,2,1846,78.35
NSW,126,Hunter,33486,CDP,Christian Democratic Party (Fred Nile Group),STRETTON,Richard,6,32627,ALP,Labor,FITZGIBBON,Joel,7,510,21.65
NSW,126,Hunter,32563,SEP,Socialist Equality Party,BODDY,Max,8,32439,NP,The Nationals,ANGUS,Josh,2,293,42.65
NSW,126,Hunter,32563,SEP,Socialist Equality Party,BODDY,Max,8,32627,ALP,Labor,FITZGIBBON,Joel,7,394,57.35
NSW,127,Kingsford Smith,0,,,First Preferences,,0,32856,ALP,Labor,THISTLETHWAITE,Matt,3,42629,55.36
NSW,127,Kingsford Smith,0,,,First Preferences,,0,33248,LP,Liberal,WILMOT,Amanda,7,34380,44.64
NSW,127,Kingsford Smith,32599,GRN,The Greens,CRUZ,James,1,32856,ALP,Labor,THISTLETHWAITE,Matt,3,9981,87.41
NSW,127,Kingsford Smith,32599,GRN,The Greens,CRUZ,James,1,33248,LP,Liberal,WILMOT,Amanda,7,1437,12.59
NSW,127,Kingsford Smith,33517,CDP,Christian Democratic Party (Fred Nile Group),MANSON,Adrian,2,32856,ALP,Labor,THISTLETHWAITE,Matt,3,412,30.32
NSW,127,Kingsford Smith,33517,CDP,Christian Democratic Party (Fred Nile Group),MANSON,Adrian,2,33248,LP,Liberal,WILMOT,Amanda,7,947,69.68
NSW,127,Kingsford Smith,32771,SPP,Sustainable Australia,CAMPBELL,Petra,4,32856,ALP,Labor,THISTLETHWAITE,Matt,3,833,61.89
NSW,127,Kingsford Smith,32771,SPP,Sustainable Australia,CAMPBELL,Petra,4,33248,LP,Liberal,WILMOT,Amanda,7,513,38.11
NSW,127,Kingsford Smith,32672,FUT,Science Party,JANSSON,James,5,32856,ALP,Labor,THISTLETHWAITE,Matt,3,1073,67.27
NSW,127,Kingsford Smith,32672,FUT,Science Party,JANSSON,James,5,33248,LP,Liberal,WILMOT,Amanda,7,522,32.73
NSW,127,Kingsford Smith,32882,UAPP,United Australia Party,WATSON,Adam Bruce,6,32856,ALP,Labor,THISTLETHWAITE,Matt,3,573,34.75
NSW,127,Kingsford Smith,32882,UAPP,United Australia Party,WATSON,Adam Bruce,6,33248,LP,Liberal,WILMOT,Amanda,7,1076,65.25
NSW,128,Lindsay,0,,,First Preferences,,0,32732,ALP,Labor,BEAMER,Diane,2,34690,43.4
NSW,128,Lindsay,0,,,First Preferences,,0,33142,LP,Liberal,McINTOSH,Melissa,3,45247,56.6
NSW,128,Lindsay,33355,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,LEES,Brandon,1,32732,ALP,Labor,BEAMER,Diane,2,1036,43.64
NSW,128,Lindsay,33355,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,LEES,Brandon,1,33142,LP,Liberal,McINTOSH,Melissa,3,1338,56.36
NSW,128,Lindsay,32675,GRN,The Greens,BEST,Nick,4,32732,ALP,Labor,BEAMER,Diane,2,3701,77.41
NSW,128,Lindsay,32675,GRN,The Greens,BEST,Nick,4,33142,LP,Liberal,McINTOSH,Melissa,3,1080,22.59
NSW,128,Lindsay,32837,UAPP,United Australia Party,BUTTEL,Christopher,5,32732,ALP,Labor,BEAMER,Diane,2,1079,38.11
NSW,128,Lindsay,32837,UAPP,United Australia Party,BUTTEL,Christopher,5,33142,LP,Liberal,McINTOSH,Melissa,3,1752,61.89
NSW,128,Lindsay,33119,IND,Independent,TYNDALL,Mark,6,32732,ALP,Labor,BEAMER,Diane,2,1488,53.43
NSW,128,Lindsay,33119,IND,Independent,TYNDALL,Mark,6,33142,LP,Liberal,McINTOSH,Melissa,3,1297,46.57
NSW,128,Lindsay,32710,SPP,Sustainable Australia,BROWN,Geoff,7,32732,ALP,Labor,BEAMER,Diane,2,771,58.14
NSW,128,Lindsay,32710,SPP,Sustainable Australia,BROWN,Geoff,7,33142,LP,Liberal,McINTOSH,Melissa,3,555,41.86
NSW,128,Lindsay,33509,CDP,Christian Democratic Party (Fred Nile Group),MOODY-BASEDOW,Mark K.C.,8,32732,ALP,Labor,BEAMER,Diane,2,453,22.68
NSW,128,Lindsay,33509,CDP,Christian Democratic Party (Fred Nile Group),MOODY-BASEDOW,Mark K.C.,8,33142,LP,Liberal,McINTOSH,Melissa,3,1544,77.32
NSW,128,Lindsay,32148,AFN,Australia First Party,SALEAM,Jim,9,32732,ALP,Labor,BEAMER,Diane,2,571,41.62
NSW,128,Lindsay,32148,AFN,Australia First Party,SALEAM,Jim,9,33142,LP,Liberal,McINTOSH,Melissa,3,801,58.38
NSW,130,Lyne,0,,,First Preferences,,0,33342,NP,The Nationals,GILLESPIE,David,2,49934,67.2
NSW,130,Lyne,0,,,First Preferences,,0,33352,ALP,Labor,COSTA,Phil,1,24371,32.8
NSW,130,Lyne,33358,UAPP,United Australia Party,BOURKE,Garry,3,33342,NP,The Nationals,GILLESPIE,David,2,3013,73.52
NSW,130,Lyne,33358,UAPP,United Australia Party,BOURKE,Garry,3,33352,ALP,Labor,COSTA,Phil,1,1085,26.48
NSW,130,Lyne,33582,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,GOLDSPRING,Ryan Frederick,4,33342,NP,The Nationals,GILLESPIE,David,2,1616,81.37
NSW,130,Lyne,33582,FACN,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,GOLDSPRING,Ryan Frederick,4,33352,ALP,Labor,COSTA,Phil,1,370,18.63
NSW,130,Lyne,33396,LDP,Liberal Democrats,McCRAE,Dean,5,33342,NP,The Nationals,GILLESPIE,David,2,4884,83.29
NSW,130,Lyne,33396,LDP,Liberal Democrats,McCRAE,Dean,5,33352,ALP,Labor,COSTA,Phil,1,980,16.71
NSW,130,Lyne,32139,AWP,Australian Workers Party,CARUANA,Ed,6,33342,NP,The Nationals,GILLESPIE,David,2,984,58.71
NSW,130,Lyne,32139,AWP,Australian Workers Party,CARUANA,Ed,6,33352,ALP,Labor,COSTA,Phil,1,692,41.29
NSW,130,Lyne,33649,IND,Independent,MILLER,Jeremy John,7,33342,NP,The Nationals,GILLESPIE,David,2,2600,50.3
NSW,130,Lyne,33649,IND,Independent,MILLER,Jeremy John,7,33352,ALP,Labor,COSTA,Phil,1,2569,49.7
NSW,130,Lyne,33482,CDP,Christian Democratic Party (Fred Nile Group),ZHAO,Catherine,8,33342,NP,The Nationals,GILLESPIE,David,2,1246,83.46
NSW,130,Lyne,33482,CDP,Christian Democratic Party (Fred Nile Group),ZHAO,Catherine,8,33352,ALP,Labor,COSTA,Phil,1,247,16.54
NSW,130,Lyne,33338,GRN,The Greens,WATSON,Stuart,9,33342,NP,The Nationals,GILLESPIE,David,2,1665,25.27
NSW,130,Lyne,33338,GRN,The Greens,WATSON,Stuart,9,33352,ALP,Labor,COSTA,Phil,1,4924,74.73
NSW,131,Macarthur,0,,,First Preferences,,0,32654,ALP,Labor,FREELANDER,Mike,2,47539,60.76
NSW,131,Macarthur,0,,,First Preferences,,0,33294,LP,Liberal,MUNRO,Riley,5,30696,39.24
NSW,131,Macarthur,33507,CDP,Christian Democratic Party (Fred Nile Group),GENT,James,1,32654,ALP,Labor,FREELANDER,Mike,2,1502,40.54
NSW,131,Macarthur,33507,CDP,Christian Democratic Party (Fred Nile Group),GENT,James,1,33294,LP,Liberal,MUNRO,Riley,5,2203,59.46
NSW,131,Macarthur,33185,AJP,Animal Justice Party,STELLINO,Matt,3,32654,ALP,Labor,FREELANDER,Mike,2,1311,62.25
NSW,131,Macarthur,33185,AJP,Animal Justice Party,STELLINO,Matt,3,33294,LP,Liberal,MUNRO,Riley,5,795,37.75
NSW,131,Macarthur,32340,ON,Pauline Hanson's One Nation,NORMAN,Shane,4,32654,ALP,Labor,FREELANDER,Mike,2,3410,39.86
NSW,131,Macarthur,32340,ON,Pauline Hanson's One Nation,NORMAN,Shane,4,33294,LP,Liberal,MUNRO,Riley,5,5145,60.14
NSW,131,Macarthur,32843,UAPP,United Australia Party,MURPHY,Nathan John,6,32654,ALP,Labor,FREELANDER,Mike,2,989,39.47
NSW,131,Macarthur,32843,UAPP,United Australia Party,MURPHY,Nathan John,6,33294,LP,Liberal,MUNRO,Riley,5,1517,60.53
NSW,131,Macarthur,32611,GRN,The Greens,RIVERA,Jayden,7,32654,ALP,Labor,FREELANDER,Mike,2,3359,76.39
NSW,131,Macarthur,32611,GRN,The Greens,RIVERA,Jayden,7,33294,LP,Liberal,MUNRO,Riley,5,1038,23.61
NSW,132,Mackellar,0,,,First Preferences,,0,32834,ALP,Labor,STEELE,Declan,5,16648,24.22
NSW,132,Mackellar,0,,,First Preferences,,0,33346,LP,Liberal,FALINSKI,Jason,6,52088,75.78
NSW,132,Mackellar,32869,UAPP,United Australia Party,LYON,David,1,32834,ALP,Labor,STEELE,Declan,5,860,37.12
NSW,132,Mackellar,32869,UAPP,United Australia Party,LYON,David,1,33346,LP,Liberal,FALINSKI,Jason,6,1457,62.88
NSW,132,Mackellar,32775,SPP,Sustainable Australia,DALY,Suzanne,2,32834,ALP,Labor,STEELE,Declan,5,1402,54.98
NSW,132,Mackellar,32775,SPP,Sustainable Australia,DALY,Suzanne,2,33346,LP,Liberal,FALINSKI,Jason,6,1148,45.02
NSW,132,Mackellar,33382,IND,Independent,THOMPSON,Alice,3,32834,ALP,Labor,STEELE,Declan,5,7613,63.57
NSW,132,Mackellar,33382,IND,Independent,THOMPSON,Alice,3,33346,LP,Liberal,FALINSKI,Jason,6,4362,36.43
NSW,132,Mackellar,32682,GRN,The Greens,WAWN,Pru,4,32834,ALP,Labor,STEELE,Declan,5,9361,82.97
NSW,132,Mackellar,32682,GRN,The Greens,WAWN,Pru,4,33346,LP,Liberal,FALINSKI,Jason,6,1922,17.03
NSW,132,Mackellar,33527,CDP,Christian Democratic Party (Fred Nile Group),LEVETT,Greg,7,32834,ALP,Labor,STEELE,Declan,5,254,18.13
NSW,132,Mackellar,33527,CDP,Christian Democratic Party (Fred Nile Group),LEVETT,Greg,7,33346,LP,Liberal,FALINSKI,Jason,6,1147,81.87
NSW,133,Macquarie,0,,,First Preferences,,0,32683,ALP,Labor,TEMPLEMAN,Susan,3,37106,46.04
NSW,133,Macquarie,0,,,First Preferences,,0,33155,LP,Liberal,RICHARDS,Sarah,1,43487,53.96
NSW,133,Macquarie,32698,GRN,The Greens,LIU,Kingsley,2,32683,ALP,Labor,TEMPLEMAN,Susan,3,7901,89.08
NSW,133,Macquarie,32698,GRN,The Greens,LIU,Kingsley,2,33155,LP,Liberal,RICHARDS,Sarah,1,969,10.92
NSW,133,Macquarie,33139,AJP,Animal Justice Party,KEIGHTLEY,Greg,4,32683,ALP,Labor,TEMPLEMAN,Susan,3,2350,65.08
NSW,133,Macquarie,33139,AJP,Animal Justice Party,KEIGHTLEY,Greg,4,33155,LP,Liberal,RICHARDS,Sarah,1,1261,34.92
NSW,133,Macquarie,32796,UAPP,United Australia Party,PETTITT,Tony Bryan,5,32683,ALP,Labor,TEMPLEMAN,Susan,3,1304,33.63
NSW,133,Macquarie,32796,UAPP,United Australia Party,PETTITT,Tony Bryan,5,33155,LP,Liberal,RICHARDS,Sarah,1,2573,66.37
NSW,315,McMahon,0,,,First Preferences,,0,32867,ALP,Labor,BOWEN,Chris,4,39351,58.05
NSW,315,McMahon,0,,,First Preferences,,0,33473,LP,Liberal,SINGHA,Vivek,6,28441,41.95
NSW,315,McMahon,33319,UAPP,United Australia Party,WRIGHTSON,Meg Libby,1,32867,ALP,Labor,BOWEN,Chris,4,2034,61.1
NSW,315,McMahon,33319,UAPP,United Australia Party,WRIGHTSON,Meg Libby,1,33473,LP,Liberal,SINGHA,Vivek,6,1295,38.9
NSW,315,McMahon,32441,ON,Pauline Hanson's One Nation,COMMANE,Damian,2,32867,ALP,Labor,BOWEN,Chris,4,2708,38.43
NSW,315,McMahon,32441,ON,Pauline Hanson's One Nation,COMMANE,Damian,2,33473,LP,Liberal,SINGHA,Vivek,6,4338,61.57
NSW,315,McMahon,33519,CDP,Christian Democratic Party (Fred Nile Group),FRANCIS,Zeeshan Philip,3,32867,ALP,Labor,BOWEN,Chris,4,992,32.98
NSW,315,McMahon,33519,CDP,Christian Democratic Party (Fred Nile Group),FRANCIS,Zeeshan Philip,3,33473,LP,Liberal,SINGHA,Vivek,6,2016,67.02
NSW,315,McMahon,32724,GRN,The Greens,O'NEILL,Astrid,5,32867,ALP,Labor,BOWEN,Chris,4,3279,77.74
NSW,315,McMahon,32724,GRN,The Greens,O'NEILL,Astrid,5,33473,LP,Liberal,SINGHA,Vivek,6,939,22.26
NSW,134,Mitchell,0,,,First Preferences,,0,32717,ALP,Labor,SELVARAJ,Immanuel,1,23618,27.84
NSW,134,Mitchell,0,,,First Preferences,,0,33288,LP,Liberal,HAWKE,Alex,2,61202,72.16
NSW,134,Mitchell,32814,UAPP,United Australia Party,HOPPENBROUWER,Roy Peter,3,32717,ALP,Labor,SELVARAJ,Immanuel,1,712,26.32
NSW,134,Mitchell,32814,UAPP,United Australia Party,HOPPENBROUWER,Roy Peter,3,33288,LP,Liberal,HAWKE,Alex,2,1993,73.68
NSW,134,Mitchell,33543,CDP,Christian Democratic Party (Fred Nile Group),HALL,Craig L,4,32717,ALP,Labor,SELVARAJ,Immanuel,1,542,17.17
NSW,134,Mitchell,33543,CDP,Christian Democratic Party (Fred Nile Group),HALL,Craig L,4,33288,LP,Liberal,HAWKE,Alex,2,2614,82.83
NSW,134,Mitchell,32590,GRN,The Greens,MURPHY,Lawrence,5,32717,ALP,Labor,SELVARAJ,Immanuel,1,6066,76.25
NSW,134,Mitchell,32590,GRN,The Greens,MURPHY,Lawrence,5,33288,LP,Liberal,HAWKE,Alex,2,1889,23.75
NSW,135,New England,0,,,First Preferences,,0,32444,IND,Independent,BLAKESTER,Adam,6,13804,20.56
NSW,135,New England,0,,,First Preferences,,0,32476,NP,The Nationals,JOYCE,Barnaby,4,53348,79.44
NSW,135,New England,33409,IND,Independent,LEDGER,Natasha,1,32444,IND,Independent,BLAKESTER,Adam,6,2094,68.19
NSW,135,New England,33409,IND,Independent,LEDGER,Natasha,1,32476,NP,The Nationals,JOYCE,Barnaby,4,977,31.81
