2016 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Please Note: These results are not final. Event:20499 Phase:PostElection Generated:2016-08-06T21:18:43 Cycle:13e027fe-df5b-41f3-b4d7-180e86efa18d Created:2016-08-06T21:15:30 Environment:PROD Site:CDC Server:DB01 Version:10.4.37.36662]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
VIC,212,Gellibrand,30203,Divisional Office (PREPOLL),28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,447,2.56
VIC,212,Gellibrand,30203,Divisional Office (PREPOLL),28891,WILLIS,Ben,3,N,N,LP,Liberal,212,-2.56
VIC,212,Gellibrand,3680,Footscray,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,1074,1.96
VIC,212,Gellibrand,3680,Footscray,28891,WILLIS,Ben,3,N,N,LP,Liberal,317,-1.96
VIC,212,Gellibrand,3681,Footscray Central,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,932,-4.31
VIC,212,Gellibrand,3681,Footscray Central,28891,WILLIS,Ben,3,N,N,LP,Liberal,302,4.31
VIC,212,Gellibrand,33261,Footscray North,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,1138,-0.19
VIC,212,Gellibrand,33261,Footscray North,28891,WILLIS,Ben,3,N,N,LP,Liberal,390,0.19
VIC,212,Gellibrand,58762,Footscray PPVC,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,6289,2.13
VIC,212,Gellibrand,58762,Footscray PPVC,28891,WILLIS,Ben,3,N,N,LP,Liberal,2819,-2.13
VIC,212,Gellibrand,3685,Footscray South,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,1179,1.3
VIC,212,Gellibrand,3685,Footscray South,28891,WILLIS,Ben,3,N,N,LP,Liberal,384,-1.3
VIC,212,Gellibrand,3686,Footscray West,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,1273,-1.9
VIC,212,Gellibrand,3686,Footscray West,28891,WILLIS,Ben,3,N,N,LP,Liberal,447,1.9
VIC,212,Gellibrand,32904,Glengala,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,963,2.7
VIC,212,Gellibrand,32904,Glengala,28891,WILLIS,Ben,3,N,N,LP,Liberal,298,-2.7
VIC,212,Gellibrand,3354,Glengala South,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,734,2.51
VIC,212,Gellibrand,3354,Glengala South,28891,WILLIS,Ben,3,N,N,LP,Liberal,219,-2.51
VIC,212,Gellibrand,64709,Hoppers Crossing GELLIBRAND PPVC,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,1108,7.49
VIC,212,Gellibrand,64709,Hoppers Crossing GELLIBRAND PPVC,28891,WILLIS,Ben,3,N,N,LP,Liberal,608,-7.49
VIC,212,Gellibrand,3687,Kingsville,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,1498,1.63
VIC,212,Gellibrand,3687,Kingsville,28891,WILLIS,Ben,3,N,N,LP,Liberal,583,-1.63
VIC,212,Gellibrand,3690,Maidstone (Gellibrand),28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,694,0.52
VIC,212,Gellibrand,3690,Maidstone (Gellibrand),28891,WILLIS,Ben,3,N,N,LP,Liberal,258,-0.52
VIC,212,Gellibrand,31984,Melbourne (Gellibrand),28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,107,-0.56
VIC,212,Gellibrand,31984,Melbourne (Gellibrand),28891,WILLIS,Ben,3,N,N,LP,Liberal,46,0.56
VIC,212,Gellibrand,3693,Newport,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,1117,1.09
VIC,212,Gellibrand,3693,Newport,28891,WILLIS,Ben,3,N,N,LP,Liberal,545,-1.09
VIC,212,Gellibrand,3694,Newport East,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,950,0.3
VIC,212,Gellibrand,3694,Newport East,28891,WILLIS,Ben,3,N,N,LP,Liberal,514,-0.3
VIC,212,Gellibrand,3695,Newport West,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,994,5.38
VIC,212,Gellibrand,3695,Newport West,28891,WILLIS,Ben,3,N,N,LP,Liberal,323,-5.38
VIC,212,Gellibrand,63602,Seabrook (Gellibrand),28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,174,3.14
VIC,212,Gellibrand,63602,Seabrook (Gellibrand),28891,WILLIS,Ben,3,N,N,LP,Liberal,80,-3.14
VIC,212,Gellibrand,4256,Seaholme,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,911,-0.92
VIC,212,Gellibrand,4256,Seaholme,28891,WILLIS,Ben,3,N,N,LP,Liberal,622,0.92
VIC,212,Gellibrand,3696,Seddon,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,1109,-2.15
VIC,212,Gellibrand,3696,Seddon,28891,WILLIS,Ben,3,N,N,LP,Liberal,441,2.15
VIC,212,Gellibrand,3698,South Kingsville,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,873,2.62
VIC,212,Gellibrand,3698,South Kingsville,28891,WILLIS,Ben,3,N,N,LP,Liberal,452,-2.62
VIC,212,Gellibrand,31958,Special Hospital Team 1,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,99,4.85
VIC,212,Gellibrand,31958,Special Hospital Team 1,28891,WILLIS,Ben,3,N,N,LP,Liberal,68,-4.85
VIC,212,Gellibrand,65241,Special Hospital Team 2,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,31,23.18
VIC,212,Gellibrand,65241,Special Hospital Team 2,28891,WILLIS,Ben,3,N,N,LP,Liberal,9,-23.18
VIC,212,Gellibrand,3697,Spotswood,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,692,-2.13
VIC,212,Gellibrand,3697,Spotswood,28891,WILLIS,Ben,3,N,N,LP,Liberal,369,2.13
VIC,212,Gellibrand,3699,Sunshine,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,809,3.62
VIC,212,Gellibrand,3699,Sunshine,28891,WILLIS,Ben,3,N,N,LP,Liberal,287,-3.62
VIC,212,Gellibrand,63605,Sunshine GELLIBRAND PPVC,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,6531,5.45
VIC,212,Gellibrand,63605,Sunshine GELLIBRAND PPVC,28891,WILLIS,Ben,3,N,N,LP,Liberal,2400,-5.45
VIC,212,Gellibrand,3350,Sunvale (Gellibrand),28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,637,5.39
VIC,212,Gellibrand,3350,Sunvale (Gellibrand),28891,WILLIS,Ben,3,N,N,LP,Liberal,239,-5.39
VIC,212,Gellibrand,63600,Tottenham North (Gellibrand),28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,254,1.12
VIC,212,Gellibrand,63600,Tottenham North (Gellibrand),28891,WILLIS,Ben,3,N,N,LP,Liberal,106,-1.12
VIC,212,Gellibrand,3702,Williamstown,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,428,3.24
VIC,212,Gellibrand,3702,Williamstown,28891,WILLIS,Ben,3,N,N,LP,Liberal,283,-3.24
VIC,212,Gellibrand,3703,Williamstown North,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,1024,0.97
VIC,212,Gellibrand,3703,Williamstown North,28891,WILLIS,Ben,3,N,N,LP,Liberal,739,-0.97
VIC,212,Gellibrand,3704,Williamstown South,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,1436,-3.57
VIC,212,Gellibrand,3704,Williamstown South,28891,WILLIS,Ben,3,N,N,LP,Liberal,1027,3.57
VIC,212,Gellibrand,3705,Williamstown West,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,1307,0.33
VIC,212,Gellibrand,3705,Williamstown West,28891,WILLIS,Ben,3,N,N,LP,Liberal,1189,-0.33
VIC,212,Gellibrand,3706,Yarraville,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,894,-1.47
VIC,212,Gellibrand,3706,Yarraville,28891,WILLIS,Ben,3,N,N,LP,Liberal,394,1.47
VIC,212,Gellibrand,3707,Yarraville Central,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,1219,-4.71
VIC,212,Gellibrand,3707,Yarraville Central,28891,WILLIS,Ben,3,N,N,LP,Liberal,524,4.71
VIC,212,Gellibrand,3688,Yarraville South,28240,WATTS,Tim,2,Y,Y,ALP,Australian Labor Party,1150,1.16
VIC,212,Gellibrand,3688,Yarraville South,28891,WILLIS,Ben,3,N,N,LP,Liberal,501,-1.16
VIC,213,Gippsland,3713,Alberton,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,75,-4.49
VIC,213,Gippsland,3713,Alberton,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,251,4.49
VIC,213,Gippsland,3718,Bairnsdale,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,417,-5.93
VIC,213,Gippsland,3718,Bairnsdale,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,970,5.93
VIC,213,Gippsland,32100,Bairnsdale PPVC,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,2098,-3.55
VIC,213,Gippsland,32100,Bairnsdale PPVC,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,6399,3.55
VIC,213,Gippsland,3720,Bairnsdale West,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,461,-3.23
VIC,213,Gippsland,3720,Bairnsdale West,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,1081,3.23
VIC,213,Gippsland,65459,BLV Gippsland PPVC,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,2,-19.82
VIC,213,Gippsland,65459,BLV Gippsland PPVC,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,5,19.82
VIC,213,Gippsland,3727,Boisdale,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,70,-5.12
VIC,213,Gippsland,3727,Boisdale,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,345,5.12
VIC,213,Gippsland,3729,Boolarra,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,256,-0.95
VIC,213,Gippsland,3729,Boolarra,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,343,0.95
VIC,213,Gippsland,3731,Briagolong,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,175,-4.8
VIC,213,Gippsland,3731,Briagolong,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,311,4.8
VIC,213,Gippsland,3732,Bruthen,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,174,-9.21
VIC,213,Gippsland,3732,Bruthen,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,422,9.21
VIC,213,Gippsland,3733,Buchan,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,50,1.57
VIC,213,Gippsland,3733,Buchan,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,140,-1.57
VIC,213,Gippsland,3738,Cann River,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,47,-4.88
VIC,213,Gippsland,3738,Cann River,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,125,4.88
VIC,213,Gippsland,4387,Churchill,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,476,1.89
VIC,213,Gippsland,4387,Churchill,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,389,-1.89
VIC,213,Gippsland,64689,Churchill North,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,300,-3.85
VIC,213,Gippsland,64689,Churchill North,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,311,3.85
VIC,213,Gippsland,3743,Cobains,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,24,-1.03
VIC,213,Gippsland,3743,Cobains,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,151,1.03
VIC,213,Gippsland,3744,Cowwarr,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,50,-2.17
VIC,213,Gippsland,3744,Cowwarr,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,155,2.17
VIC,213,Gippsland,3748,Devon North,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,54,-1.45
VIC,213,Gippsland,3748,Devon North,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,267,1.45
VIC,213,Gippsland,30204,Divisional Office (PREPOLL),28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,84,25
VIC,213,Gippsland,30204,Divisional Office (PREPOLL),28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,252,75
VIC,213,Gippsland,3753,Eagle Point,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,131,-4.86
VIC,213,Gippsland,3753,Eagle Point,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,331,4.86
VIC,213,Gippsland,3844,Eastwood,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,293,-3.53
VIC,213,Gippsland,3844,Eastwood,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,966,3.53
VIC,213,Gippsland,3741,Ellaswood,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,71,3.37
VIC,213,Gippsland,3741,Ellaswood,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,280,-3.37
VIC,213,Gippsland,3763,Glengarry,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,191,-1.53
VIC,213,Gippsland,3763,Glengarry,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,507,1.53
VIC,213,Gippsland,3765,Glenmaggie,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,32,-3.24
VIC,213,Gippsland,3765,Glenmaggie,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,120,3.24
VIC,213,Gippsland,3766,Golden Beach,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,78,-1.95
VIC,213,Gippsland,3766,Golden Beach,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,112,1.95
VIC,213,Gippsland,3767,Gormandale,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,76,-3.62
VIC,213,Gippsland,3767,Gormandale,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,261,3.62
VIC,213,Gippsland,4396,Hazelwood North,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,281,-2.61
VIC,213,Gippsland,4396,Hazelwood North,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,507,2.61
VIC,213,Gippsland,3770,Heyfield,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,289,-4.85
VIC,213,Gippsland,3770,Heyfield,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,841,4.85
VIC,213,Gippsland,31662,Johnsonville,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,154,-3.59
VIC,213,Gippsland,31662,Johnsonville,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,450,3.59
VIC,213,Gippsland,3778,Lakes Entrance,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,377,-6.12
VIC,213,Gippsland,3778,Lakes Entrance,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,1234,6.12
VIC,213,Gippsland,46541,Lakes Entrance East,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,177,-4.73
VIC,213,Gippsland,46541,Lakes Entrance East,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,602,4.73
VIC,213,Gippsland,3781,Lindenow,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,121,-3.5
VIC,213,Gippsland,3781,Lindenow,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,519,3.5
VIC,213,Gippsland,3783,Loch Sport,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,134,-3.78
VIC,213,Gippsland,3783,Loch Sport,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,182,3.78
VIC,213,Gippsland,3784,Longford,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,125,-4.19
VIC,213,Gippsland,3784,Longford,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,391,4.19
VIC,213,Gippsland,3786,Maffra,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,543,-1.32
VIC,213,Gippsland,3786,Maffra,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,1615,1.32
VIC,213,Gippsland,3787,Mallacoota,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,266,-2.93
VIC,213,Gippsland,3787,Mallacoota,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,305,2.93
VIC,213,Gippsland,3789,Marlo,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,93,-2.91
VIC,213,Gippsland,3789,Marlo,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,184,2.91
VIC,213,Gippsland,3792,Metung,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,150,3.39
VIC,213,Gippsland,3792,Metung,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,352,-3.39
VIC,213,Gippsland,4408,Morwell,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,624,-1.82
VIC,213,Gippsland,4408,Morwell,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,622,1.82
VIC,213,Gippsland,4410,Morwell Estate,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,905,-2.09
VIC,213,Gippsland,4410,Morwell Estate,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,787,2.09
VIC,213,Gippsland,65862,Morwell GIPPSLAND PPVC,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,2984,2.03
VIC,213,Gippsland,65862,Morwell GIPPSLAND PPVC,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,3476,-2.03
VIC,213,Gippsland,3799,Nambrok-Denison,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,43,4.9
VIC,213,Gippsland,3799,Nambrok-Denison,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,261,-4.9
VIC,213,Gippsland,57719,Newlands Arm,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,73,-8.26
VIC,213,Gippsland,57719,Newlands Arm,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,209,8.26
VIC,213,Gippsland,3802,Newmerella,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,59,-0.91
VIC,213,Gippsland,3802,Newmerella,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,266,0.91
VIC,213,Gippsland,3804,Nicholson,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,134,-6.92
VIC,213,Gippsland,3804,Nicholson,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,365,6.92
VIC,213,Gippsland,3805,Nowa Nowa,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,41,-4.19
VIC,213,Gippsland,3805,Nowa Nowa,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,125,4.19
VIC,213,Gippsland,3806,Nungurner,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,71,-3.63
VIC,213,Gippsland,3806,Nungurner,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,158,3.63
VIC,213,Gippsland,3807,Omeo,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,61,-3.25
VIC,213,Gippsland,3807,Omeo,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,242,3.25
VIC,213,Gippsland,3808,Orbost,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,264,-4.08
VIC,213,Gippsland,3808,Orbost,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,708,4.08
VIC,213,Gippsland,3810,Paynesville,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,388,-4.46
VIC,213,Gippsland,3810,Paynesville,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,920,4.46
VIC,213,Gippsland,3811,Port Albert,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,70,1.61
VIC,213,Gippsland,3811,Port Albert,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,156,-1.61
VIC,213,Gippsland,3815,Rosedale,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,264,4.19
VIC,213,Gippsland,3815,Rosedale,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,613,-4.19
VIC,213,Gippsland,3817,Sale,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,412,-3.37
VIC,213,Gippsland,3817,Sale,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,1117,3.37
VIC,213,Gippsland,3818,Sale East,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,294,-3.33
VIC,213,Gippsland,3818,Sale East,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,973,3.33
VIC,213,Gippsland,3819,Sale North,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,407,-0.95
VIC,213,Gippsland,3819,Sale North,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,924,0.95
VIC,213,Gippsland,38292,Sale PPVC,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,1864,-1.15
VIC,213,Gippsland,38292,Sale PPVC,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,6233,1.15
VIC,213,Gippsland,3820,Seaspray,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,44,-12
VIC,213,Gippsland,3820,Seaspray,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,130,12
VIC,213,Gippsland,32022,Special Hospital Team 1,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,55,-14.57
VIC,213,Gippsland,32022,Special Hospital Team 1,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,202,14.57
VIC,213,Gippsland,32023,Special Hospital Team 2,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,80,0.09
VIC,213,Gippsland,32023,Special Hospital Team 2,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,143,-0.09
VIC,213,Gippsland,32025,Special Hospital Team 3,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,141,3.04
VIC,213,Gippsland,32025,Special Hospital Team 3,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,222,-3.04
VIC,213,Gippsland,3824,Stratford,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,269,-2.09
VIC,213,Gippsland,3824,Stratford,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,797,2.09
VIC,213,Gippsland,3827,Swifts Creek,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,79,-1.51
VIC,213,Gippsland,3827,Swifts Creek,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,178,1.51
VIC,213,Gippsland,3834,Toongabbie,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,165,-1.99
VIC,213,Gippsland,3834,Toongabbie,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,277,1.99
VIC,213,Gippsland,3836,Toorloo Arm,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,142,-5.03
VIC,213,Gippsland,3836,Toorloo Arm,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,424,5.03
VIC,213,Gippsland,4428,Traralgon,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,964,1.31
VIC,213,Gippsland,4428,Traralgon,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,1571,-1.31
VIC,213,Gippsland,4429,Traralgon East,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,886,-2.1
VIC,213,Gippsland,4429,Traralgon East,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,1304,2.1
VIC,213,Gippsland,4389,Traralgon North,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,812,-4.91
VIC,213,Gippsland,4389,Traralgon North,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,1429,4.91
VIC,213,Gippsland,32107,Traralgon PPVC,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,2740,-4.71
VIC,213,Gippsland,32107,Traralgon PPVC,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,5695,4.71
VIC,213,Gippsland,4430,Traralgon South,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,136,-4.31
VIC,213,Gippsland,4430,Traralgon South,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,273,4.31
VIC,213,Gippsland,4432,Tyers,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,145,-4.64
VIC,213,Gippsland,4432,Tyers,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,266,4.64
VIC,213,Gippsland,3839,Won Wron,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,32,-9
VIC,213,Gippsland,3839,Won Wron,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,145,9
VIC,213,Gippsland,3840,Woodside,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,79,-1.52
VIC,213,Gippsland,3840,Woodside,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,267,1.52
VIC,213,Gippsland,3846,Yarram,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,260,-4.83
VIC,213,Gippsland,3846,Yarram,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,841,4.83
VIC,213,Gippsland,3847,Yinnar,28238,BHATTI,Shashi,3,N,N,ALP,Australian Labor Party,293,-6.31
VIC,213,Gippsland,3847,Yinnar,28404,CHESTER,Darren,7,Y,Y,NP,The Nationals,505,6.31
VIC,214,Goldstein,4133,Beaumaris,28949,WILSON,Tim,5,Y,N,LP,Liberal,1216,1.51
VIC,214,Goldstein,4133,Beaumaris,28239,COOTE,Matthew Ross,6,N,N,ALP,Australian Labor Party,537,-1.51
VIC,214,Goldstein,31765,Beaumaris East (Goldstein),28949,WILSON,Tim,5,Y,N,LP,Liberal,617,-0.39
VIC,214,Goldstein,31765,Beaumaris East (Goldstein),28239,COOTE,Matthew Ross,6,N,N,ALP,Australian Labor Party,418,0.39
VIC,214,Goldstein,4136,Beaumaris North,28949,WILSON,Tim,5,Y,N,LP,Liberal,1330,5.17
VIC,214,Goldstein,4136,Beaumaris North,28239,COOTE,Matthew Ross,6,N,N,ALP,Australian Labor Party,612,-5.17
VIC,214,Goldstein,3852,Bentleigh,28949,WILSON,Tim,5,Y,N,LP,Liberal,1431,1.71
VIC,214,Goldstein,3852,Bentleigh,28239,COOTE,Matthew Ross,6,N,N,ALP,Australian Labor Party,1181,-1.71
VIC,214,Goldstein,31762,Bentleigh Central (Goldstein),28949,WILSON,Tim,5,Y,N,LP,Liberal,492,1.29
VIC,214,Goldstein,31762,Bentleigh Central (Goldstein),28239,COOTE,Matthew Ross,6,N,N,ALP,Australian Labor Party,399,-1.29
VIC,214,Goldstein,3853,Bentleigh West,28949,WILSON,Tim,5,Y,N,LP,Liberal,1092,1.61
VIC,214,Goldstein,3853,Bentleigh West,28239,COOTE,Matthew Ross,6,N,N,ALP,Australian Labor Party,851,-1.61
VIC,214,Goldstein,4138,Black Rock,28949,WILSON,Tim,5,Y,N,LP,Liberal,882,1.61
VIC,214,Goldstein,4138,Black Rock,28239,COOTE,Matthew Ross,6,N,N,ALP,Australian Labor Party,461,-1.61
VIC,214,Goldstein,4139,Black Rock South,28949,WILSON,Tim,5,Y,N,LP,Liberal,1236,1.52
